x,y,name
-2.1123664,9.333689,콘텐츠 프로덕션팀 PM
-5.9371505,9.673871,웹디자이너
-0.32086256,11.615873,신선식품 기획MD
-2.1295192,10.358208,Strategy Manager
1.4259787,2.984625,Blockchain Engineer
2.3216574,2.4049456,신작 모바일 MMORPG 클라이언트 프로그래머 (3년 이상)
-8.493985,7.936185,신작 모바일 MMORPG 캐릭터 모델러 (3년 이상)
-0.2211884,6.5830884,신작 모바일 MMORPG 컨텐츠 및 시스템 기획(팀장급) (10년 이상)
-8.121739,8.383774,신작 모바일 MMORPG 이펙터 (3년 이상)
1.5026121,1.5898851,신작 모바일 MMORPG 서버 프로그래머(3년 이상)
-8.419515,7.824276,신작 모바일 MMORPG 배경 모델러 (3년 이상)
-8.339484,8.067884,신작 모바일 MMORPG 애니메이터 (3년 이상)
0.8485939,5.1429367,신작 모바일 MMORPG 전투 밸런스 기획자 (3년 이상)
0.3566396,0.9267823,신작 모바일 MMORPG DBA (3년이상)
0.0981075,9.053701,해외 영업
3.31695,-2.3078187,웹 퍼블리셔
0.50153446,3.2959604,개발자
-1.4463855,10.468687,남성 취미용품 MD
-2.2027152,5.2070436,서비스 기획자(중고마켓 Saas)
-0.58620113,11.339384,운영 MD(중고마켓 Saas)
-5.2265186,7.4796925,UI/UX 디자이너(중고마켓 Saas)
0.29409397,-0.9246456,웹 개발자(중고마켓 Saas)
0.762679,1.1003274,코미코 프론트엔드 개발
7.1031685,4.1129622,Data Team Lead (Data Management)
-1.2276219,5.985729,[미디움게임즈] 모바일 마켓 관리 담당
0.39214537,11.453619,온라인 전용 상품화 BM
-4.241621,9.670768,패션잡화 디자이너
4.981182,7.670327,인사기획/평가보상
-2.221346,9.685833,"마케팅 지원 매니저(Marketing Support,CX Manager)"
0.30032068,11.892747,상품기획/ 상품개발
-5.466073,9.5643015,디자이너
-6.2168665,11.540377,미디어팀PD
3.0723329,3.118906,계좌업무 개발
-6.7806077,9.804198,시각 디자이너
-1.7231947,10.617395,[전략기획팀] 커뮤니케이션 기획자
1.6651722,-0.2924664,헬스케어 B2C 웹 서비스 개발 리딩
2.2741077,9.715777,임원 비서
-4.109983,10.460251,[온누리스토어] 브랜드사업부 마케팅 컨텐츠 마케터
2.942927,4.8127747,자동화 기구/기계 설계 담당자
-3.9644704,7.8569374,브랜드 디자이너
1.6595165,-2.9842796,프론트엔드 개발(웹개발)
-6.3872905,8.744162,캐릭터 디자이너
-3.6414247,6.2385793,플랫폼 서비스 기획자
2.1247272,0.058689896,[나주] 한전KDN 업무시스템 유지운영 - JAVA 3년 이상
2.041151,9.692378,영업관리
-4.1458426,11.774276,콘텐츠 마케터
0.9048791,3.4842865,머신러닝(ML) 개발자
1.8752507,10.85046,구매물류팀 팀원
1.0272719,2.0718942,게임 클라이언트 개발
-2.6098669,13.745659,퍼포먼스 마케터 performance marketer
4.5853205,9.1005745,내부 감사 신입
4.573727,10.399883,재무회계 팀원
0.30979994,11.37023,피부관리사
-4.586937,5.1962366,Product Designer
-1.8193662,8.59386,고객지원(CS)팀장
-4.24794,0.31097013,인프라 엔지니어
-0.28364745,1.8668835,공공DT 사업
-2.7282696,8.884849,IT World - IT 기자 / 편집자
-5.658356,9.434652,브랜드 디자이너
0.6011705,7.7650766,보험 여신업무 개발/운영
2.5854793,1.9404919,게임 클라이언트 개발자(Unity)
-1.4240764,9.8981905,캐스팅 (*1년 계약직)
-1.4640936,5.27437,Product Manager (공통)
-1.3966268,6.5603995,데이터 사이언티스트(Data Scientist)
-0.4132249,9.083701,세일즈 매니저
-4.396135,11.795924,콘텐츠 기획 및 에디터
3.1448255,2.2794433,유니티(Unity) VR / AR / Mobile 앱 개발자
-3.628683,11.944091,브랜드 마케터
-0.7287968,12.352974,제품(상품) 개발 기획 BM
-3.1554925,11.997159,앱 마케터
-3.934907,3.496715,헤이비트 서비스 QA담당자
-5.4232526,9.257349,광고/시각 디자이너
4.3630347,10.553421,Finance Manager 재무회계
0.5893095,-1.4277205,Web/Cloud Front-end(신입)
1.6091737,6.2291903,채용담당자 (Tech-Recruiter) (2~3년)
0.28684294,-1.753276,웹팀 운영 및 웹 개발
-4.51108,9.400948,[나인제트 짐웨어] 패션 디자이너
0.82104874,11.61873,[경영전략본부_경영지원팀] 사업운영 및 경영지원
-3.9426124,9.170425,봄툰 운영 디자이너
-0.37630668,9.223221,러닝 어드바이저(Learning Advisor)
-4.9383836,10.934207,POP팀 콘텐츠 제작/ 콘텐츠 기획개발
0.44933823,2.4503741,프론트엔드 개발자(ReactJS)
2.9977796,8.326069,[인사총무팀] GA
0.82508004,8.569694,영업
1.128691,6.3418517,IT 운영 관리자
2.8664377,9.457592,재무 회계 담당자
-4.8408217,4.583217,프로덕트 디자이너
-3.0924883,5.8835588,[플랫폼실] APP/WEB 서비스기획
2.5555382,7.520052,품질경영 담당자 (SaMD Dtx)
3.0297723,8.949468,"경영지원(총무, 인사) 담당자"
-2.284778,12.5609,아티스트마케팅Jr.
2.092393,1.6850133,CAD 3rd Party Developer
-0.9241192,-0.009580415,백엔드 주니어 개발자
0.68723077,8.35052,사업 전략 및 기획 Junior
-6.058181,9.64316,그래픽 디자이너
0.42370883,6.0758653,데이터 분석가 (비즈니스분석)
1.9904625,3.8996491,AI 딥러닝 기반 영상분석 개발자
-0.82607734,8.1370125,Global Project Manager
-5.3945537,2.5672207,글로벌 개인정보보호 담당자
3.8498878,6.484136,채용 담당자 (Recruiter)
-1.9782598,2.3870895,빅데이터 백엔드 엔지니어
3.9326499,7.3196774,Employee Experience Senior Specialist
2.1604984,3.7775722,AI) NLP 개발자
-3.877035,3.7964919,QA Engineer
-1.7044344,6.5123744,NFT Project Manager
-1.1811116,7.2470407,EMR운영 및 고객커뮤니케이션
-3.3754148,3.8582635,웹/모바일 서비스 QA
-1.6736159,0.72206104,시니어 백엔드 소프트웨어 개발자
-4.4329047,6.4142556,[Design Lab팀] 시니어 프로모션 디자이너
4.9745736,9.4207325,재무팀장
2.6437516,5.164014,의료AI연구원
4.715503,10.863823,"경영지원(회계, 세무, 자금) 담당자"
-3.1604452,11.170334,패션 브랜드 마케터
-1.7378935,13.552886,모빌리티사업실 그로스마케팅
-0.560199,4.631729,[잡플래닛] 데이터 엔지니어
3.3850439,0.7026217,[AI헬스케어자회사] 모바일앱 Flutter 개발자
-2.701219,10.59351,브랜드/콘텐츠 마케터
6.9853497,3.8874865,Global People Ops Manager (Seoul)
-2.4507473,2.028684,IT 엔지니어
0.8400559,-0.60748845,[닥터팔레트] 시니어 프론트엔드 개발자
-1.4604055,0.90060955,[위메프] 보안개발 엔지니어
-0.29873496,12.484307,[임블리] 이커머스 총괄 운영
2.885789,-1.353487,프론트 엔드 개발
-5.131056,4.6866884,시니어 프로덕트 디자이너(Sr. Product Designer)
-0.8175152,8.288329,CS담당자(신입가능)
-5.3816338,6.861777,UX/UI Designer
-0.5865997,8.066705,[계약직 1년] 엘리스스쿨 체험 전담 튜터
0.38796192,11.497488,패션 상품기획자
-5.712599,4.729676,UX/UI/Product Designer 프로덕트 디자이너
-2.9052598,5.690355,법무팀장(사내 변호사)
3.0529459,10.674703,사내 변리사
-0.4687043,11.189517,해외직구 Account Manager
-4.2212706,12.012194,[브랜드빌드업팀] 콘텐츠 마케터
2.6293702,1.195995,안드로이드 개발자
-1.4564689,11.265264,Promotion Operator (1년 계약직)
4.0025687,10.929863,Finance Manager(3년 이하/신입가능)
3.8821301,11.468263,[마이리얼트립 키즈] 경영지원 (회계/정산) 매니저
-0.99865746,4.932588,[쿠팡광고] Back-end Engineer (Ads Relevance)
-1.6818832,1.2402692,[쿠팡페이] 도메인 운영 Engineer
-0.7359699,7.407576,배달의민족 커머스 사업전략 (5년 이상)
-1.8287096,11.53877,배달의민족 브랜드 제휴 프로모션 기획 담당자
-0.74438864,10.156449,배달의민족 제휴 프로모션 운영 지원 담당자
0.21708906,7.4290924,B마트 사업 기획/관리 담당자(7년이상)
-0.100452304,5.409743,Data Analyst
0.8564533,3.9580886,ML Engineer
-0.0679589,4.731164,Data Scientist
-6.9538164,6.0563073,Product Designer - Service UI
-6.7887616,6.350216,Product Senior Designer
-5.8401,5.4497676,Product Designer - UX
-7.0409527,6.0195208,Product Designer - Design System/Platform UI
-7.073121,6.591277,Product Designer - Social/Short Video UI
-6.877976,9.32317,Graphic Designer
-4.3127337,9.195033,Design Facilitator
-5.882543,6.041487,Product Designer - LINE Home/Chat UI
-4.3314943,6.056498,UX Researcher
-2.8542514,-0.07275699,DBA
0.5530758,-1.021239,MVNO서비스_웹개발
-1.018549,0.7322896,MVNO서비스_서버개발
-1.2737406,7.03509,[PG/LO&S Dept] Service Policy Planning (3년 이상)
-7.8773336,8.815979,[Creative] Cinematic FX Artist (3년 이상)
0.42240337,9.332207,[PG/PM Div] 영어 동시통역사
-1.9110897,8.437269,[PG/PM Div] PUBG Mobile Business PM (3년 이상)
-5.6302648,9.196868,[Creative] Sr. Visual Designer (6년 이상)
-4.5306277,7.226383,신규서비스 UI/UX 웹디자이너
1.7114489,0.7033865,신규서비스 웹 프론트엔드 개발자
-1.0778196,1.9313393,서버 프로그래머 (Lead)
-3.2659018,10.458412,PR 매니저
-1.3310642,-0.91759187,서버 프로그래머(산업기능요원)
4.8422904,7.9035087,POM(People Operations Manager)
-4.29087,12.1353245,콘텐츠 마케터
-0.30780554,3.9236486,Data Platform Engineer (Lead)
-2.7000623,4.0469017,HAM (Hi-Po Account Manager)
-0.07931046,5.35603,Business Analyst
-1.1078267,11.4787245,B2B 영업 기획 및 집행 담당
-2.6833537,10.99086,브랜드 마케터
-0.112010255,-1.9308257,웹프론트엔드 프로그래머
2.3703947,4.8560486,Data Scientist
-1.66768,3.8655565,iOS 개발자
-1.9378194,6.700029,CX매니저
-1.4357015,-1.0442122,서버 프로그래머
-2.062861,3.3289318,Android 개발자
1.4564235,-1.6769207,프론트엔드개발
-0.9261862,0.41384065,백엔드개발
1.1496892,2.8050117,[서비스 개발팀] 백엔드 개발자 (5년차 이상)
3.6063886,8.144105,피플매니저(HRM)
-3.3478343,11.134086,브랜드 마케터 (파트장급)
-3.983393,11.09417,콘텐츠 마케터 (매니저급)
-0.9983596,0.35652563,채용서비스 개발 (EXP) Backend Engineer
2.177546,-1.1558243,채용서비스 개발 (EXP) Frontend Engineer
1.9901932,-1.581862,교육제품 개발 (EXP) Frontend Engineer
-0.8514517,-0.43370575,교육제품 개발 (EXP) Backend Engineer
-1.34211,8.216932,[금융사업부] Customer Account Manager
-0.35395244,2.6446502,Software Engineer (States DAO)
0.38263908,4.7416787,[라온화이트햇] 소프트웨어 엔지니어(SSO/EAM/IM)
1.1142125,6.402067,영업
1.217841,0.55066514,소프트웨어 엔지니어(보안솔루션)
-4.411986,2.8177555,제품인증
0.69110316,4.5480056,[라온화이트햇] 서비스영업
0.84283614,2.4961076,서버개발(글로벌향)
0.44807753,1.6474013,서버개발
0.7506083,3.9887862,[라온화이트햇] SI개발(모바일 앱)
0.42616382,4.362074,[라온화이트햇] 소프트웨어 엔지니어(블록체인/인증)
0.24452867,5.543318,컨설팅
0.4145277,2.903119,[라온화이트햇] SI개발(서버)
0.43626723,5.354571,[라온화이트햇] 컨설팅
1.2654418,5.2703457,MES/PLM/QMS 개발 및 운영
-0.5680538,2.6676414,사내 업무 프로그램 개발 및 운영
-0.066978365,5.4268417,[미리디] 데이터 챕터 주니어
-7.518497,8.437026,[비즈하우스] 3D 디자이너
-0.40499023,5.608495,[미리디] 데이터 챕터 리드
-4.1305127,6.053419,UX Researcher (인게이지먼트팀)
-0.20833927,4.8309526,데이터 분석 & 로그 수집 (데이터플랫폼팀)
-3.216819,4.63705,Frontend Engineer (인게이지먼트팀)
-5.2491364,6.995265,[Product 팀] UI/UX 리드 디자이너 (팀장)
-3.5315323,5.822442,[Product 팀] PO (Product Owner)
2.7467606,2.7506683,신규 캐주얼 퍼즐(매치3) 유니티 클라이언트 프로그래머
-1.118144,4.101469,모바일 퍼즐게임 Level Designer
3.0171485,2.5981688,Platform Programmer
-1.5696187,-0.47781384,서버개발 - 스팸알림서비스
-0.25034925,1.1278937,서버개발 - 결제인증서비스
-3.0762606,-0.8154543,DBA
-0.36368376,-1.1578249,서버개발 - 연계 서비스
3.2293475,1.8620197,iOS 개발
-3.0829523,2.8254638,테스트 자동화 개발자
-2.973306,0.6084095,DevOps 개발자
-2.6597245,6.3808002,서비스 기획자
-0.27007103,0.19506961,Back-end Engineer
1.7844669,8.987469,[인프라운영팀] 폐기물 차량 및 인프라 운영 담당자
0.58251417,8.6721115,[B2B사업팀] 자원관리 매니저
1.0803275,8.963961,[B2B사업팀] 법인영업 담당자
-1.423309,10.716727,소셜 리스닝 플랫폼 컨설턴트
-1.5863318,9.833281,Salesforce 마케팅클라우드 컨설턴트(CRM마케팅)
-0.6993382,2.7004166,서울 노원) 의료 IT 병원 시스템 개발자 (대용량 데이터 구축)
0.16021249,3.5393522,서울 노원) 병원 진료 시스템 개발자
1.1742494,3.7236805,혜화역) 의료 Application (원무 파트) 개발자
-3.618372,0.5747417,IT 기획
-1.6977146,3.2697105,IT 기획
-5.544828,4.7186337,프로덕트 디자이너 (UI/UX)
7.2636304,3.1138012,시니어 UX 리서처
-4.785088,5.587424,UX 리서처 (2년 이상)
7.662856,3.4109137,시니어 프로덕트 디자이너 (UI/UX)
-1.0877981,-0.88976586,POS ASP 백엔드 개발
2.9552987,1.7287084,iOS 앱 개발
2.784321,1.4187114,안드로이드 앱 개발
0.81258994,10.129133,핏 서비스팀 (CS 업무)
-2.8019323,5.005506,프로덕트 매니저(PM)/기획자
-1.1570542,3.954439,서버/백엔드 개발자
-2.916931,6.5863433,[위메이드 전기아이피] 서비스 기획
-3.0808208,0.695575,[위메이드 전기아이피] 클라우드 엔지니어
0.9243633,2.0120175,[위메이드 전기아이피] 서버 개발
1.1297499,4.664282,AI Research Engineer - 검색
1.4199132,4.8845253,AI Research Engineer - 추천시스템
-4.927048,9.336079,마케팅&브랜드 디자이너
-3.3071847,9.961797,Project Manager
3.7268264,6.958296,인사총무팀 조직문화 (Culture & People) 담당
1.0096216,7.8923316,인사총무팀 HRD(교육) 담당
-1.3690879,12.781491,CRM 마케팅
-1.6024009,12.039253,화장품 제품 마케팅
-5.182487,12.02469,유튜브 채널분석 및 기획
1.8831053,10.5655775,화장품 구매담당
4.676684,6.6304703,성장지원실 채용홍보팀 채용 담당
1.2631545,11.247765,해외영업 영업관리
-0.5797443,11.442658,화장품 해외영업 (일본)
2.094153,7.4368095,성장지원실 인재성장팀 교육 담당
1.4276016,9.233317,화장품 품질관리
2.7391274,11.420459,법무 담당
-1.4128405,3.5737224,강남구 Front-End Engineering Manager / Tech Lead
-0.34846014,0.65303236,강남구 POS 연동 개발자
1.9629042,4.4755244,강남구 IoT/SaaS 개발자 (로봇/POS)
1.882257,-1.8509008,강남구 프론트엔드(Frontend) 개발자 (시니어)
3.1074955,1.042831,강남구 Android 개발자
1.3649983,-2.3826468,강남구 프론트엔드(Frontend) 개발자 (주니어)
0.06266749,1.1238866,POS 연동 개발자
-1.561377,3.8982923,QA담당자
0.5151162,8.180759,마케팅국 (도서 부문/브랜딩 부문)
0.76737547,7.778043,"편집국 (논픽션,어린이,엘릭시르,미스테리아)"
2.27804,7.9507093,"경영지원실, 관리부서"
0.9417173,9.150247,의료서비스플랫폼 영업
1.191652,8.622154,의료서비스플랫폼 영업
0.303908,0.04920597,서버 백엔드 개발자
3.7027588,1.1665943,안드로이드 앱 개발자
2.6469781,-0.33904687,웹 프론트엔드 개발자
3.1359313,2.3397121,AR/VR Unity 개발자
2.9122934,4.2915916,Vision Deep Learning & Visual Slam 개발자
-3.3598964,8.475957,제품 디자이너
-3.9606464,8.626463,그래픽 디자이너
0.3692753,0.3788626,"Python Back-end, Dev ops 개발자"
2.7412028,3.6970315,ML Researcher/Engineer
1.0929992,11.066964,메뉴바이저(M/V)
1.9410666,8.432024,정부과제(지원사업) 관리 매니저
2.2280037,-0.25680566,웹 Frontend 개발자
2.8643105,0.546774,앱 Frontend 개발자
0.5248882,2.8552485,Backend 개발자
-6.4827213,7.1166334,GUI 디자이너
-8.205224,8.305701,3D 디자이너
1.0808532,6.5549703,R&D 기획/관리 리더급
-0.080002986,8.39737,사업분석팀 Business Consultant & Analyst
-5.8853774,5.6790857,기프티쇼 UX/UI 디자인 (5년 이상)
-6.871852,8.886154,웹 디자이너
6.9345055,3.5423377,FINANCE ACCOUNTANT
-2.8181844,11.509121,"CMO, 마케팅총괄 등"
-2.5953295,4.6651034,백오피스/ 서비스 기획자(티앤메타)
3.4663954,10.240654,"정부지원사업(R&D, 실증지원, 사업화지원) 정산, 행정 지원"
-2.8107686,11.781336,디지털 마케팅 기획자
-5.9273124,5.0278955,[VoyagerX] UX/UI 디자이너
-5.0458694,11.049557,영상 제작 PD_팀장급
2.829512,3.9683318,머신비전(Machine Vision) 개발
-1.5246168,0.17896384,백엔드 서버 개발자
1.2469963,1.6323972,개발 직무
0.53955746,7.053884,"블록체인 기획, 운영"
-4.3127155,2.3976288,정보보호 관리 담당자
2.570257,9.86342,제조생산 품질관리 보조
0.32463685,-0.5690916,웹개발 / ERP
-4.866032,6.7154746,"웹 디자인, UI/UX 디자이너"
1.3009106,1.0237658,C++ 개발 연구원
2.326772,7.813789,인사총무
2.5610945,6.4082837,구매(코트디브와르)
-8.207033,8.817267,[신규 프로젝트][풀3D ARPG] 애니메이터
-0.079557344,0.8430539,솔루션서비스본부 주임/대리
-4.295068,9.918505,스포츠 의류 디자이너
3.1641805,12.025476,법무팀
-6.9626913,9.098687,모션 그래픽 디자이너
-0.8883455,7.0395727,사업개발 (Business Development) 담당자
-4.426898,0.41136828,IT 인프라 담당자
-1.5784698,1.7141471,Backend 개발자
0.31400484,9.280267,해외 비즈니스 지원업무 담당자(영어능통자)
-3.3550599,13.301256,마케터
-1.3038408,3.9127982,IT 총괄 / CTO
-4.23344,2.0684917,Security Engineer (이벤트 분석/사고 대응)
-1.5813189,14.509272,마케터
1.699565,11.013741,물류기획 및 제안
-1.2280838,11.063342,MD
2.5099523,4.0567746,AI개발
-4.3668766,2.4207673,사내 보안시스템 운영
-3.2181077,9.107362,[시현하다] 브랜드 디자인 총괄
4.1090293,9.439062,"경영지원, 재무, 회계 업무 팀장급"
-3.7599554,11.631817,카피라이터(Copy Writer)
2.9832475,11.677089,법무팀
1.2599202,6.999339,Healthcare Regulatory Affairs 담당
-3.571892,11.461233,디지털 마케터(주니어)
-3.0247457,-0.5616047,Altibase 엔지니어
-5.904021,8.631356,캐릭터 디자이너
-3.1036928,11.600176,전담 인플루언서 마케터
-2.6085353,8.350874,고객만족팀 CS/CX 담당자
